OBJECTID,RptDt,Date,NEG_NEW,NEG_7DAYAVG,POS_CP,IC_Y_80_89_CP,IC_Y_90_CP,TESTS_POS_CONF,TESTS_POS_CONF_NEW,TESTS_POS_CONF_7DAYAVG,PercentNAATPos
349,9/25/2021 2:00:00 PM,9/24/2021,7776,7655.14,794048,419,108,765382,2770,2669.14,8.31
350,9/26/2021 2:00:00 PM,9/25/2021,6306,7612.43,795900,420,108,767801,2419,2681.71,8.23
351,9/27/2021 2:00:00 PM,9/26/2021,3639,7563.86,797403,420,108,769507,1706,2663.57,9.67
352,9/28/2021 2:00:00 PM,9/27/2021,7025,7518.29,800973,420,108,772005,2498,2711.71,10.57
353,9/29/2021 2:00:00 PM,9/28/2021,7695,7508.57,804340,421,108,775155,3150,2742.29,7.77
522,9/30/2021 2:00:00 PM,9/29/2021,8830,7253.57,807042,421,108,778205,3050,2666.14,7.78
523,10/1/2021 2:00:00 PM,9/30/2021,7532,6971.86,811033,422,108,781226,3021,2659.14,9.0
524,10/2/2021 2:00:00 PM,10/1/2021,7269,6899.43,814029,423,108,784019,2793,2662.43,8.74
525,10/3/2021 2:00:00 PM,10/2/2021,4539,6647.0,815859,423,108,786305,2286,2643.43,9.52
526,10/4/2021 2:00:00 PM,10/3/2021,3464,6622.0,817481,424,108,787718,1413,2601.57,9.36
527,10/5/2021 2:00:00 PM,10/4/2021,6017,6478.0,821499,424,108,790456,2738,2635.86,10.96
528,10/6/2021 2:00:00 PM,10/5/2021,6754,6343.57,825055,426,109,793652,3196,2642.43,8.87
319,10/7/2021 2:00:00 PM,10/6/2021,7019,6084.86,828205,426,109,796650,2998,2635.0,8.24
320,10/8/2021 2:00:00 PM,10/7/2021,7922,6140.57,831803,426,109,799381,2731,2593.57,8.78
321,10/9/2021 2:00:00 PM,10/8/2021,6586,6043.0,835083,427,109,801950,2569,2561.57,8.59
322,10/10/2021 2:00:00 PM,10/9/2021,4648,6058.57,836259,427,109,804055,2105,2535.71,9.03
323,10/11/2021 2:00:00 PM,10/10/2021,3363,6044.14,837555,428,109,805597,1542,2554.14,9.15
324,10/12/2021 2:00:00 PM,10/11/2021,4823,5873.57,840908,428,109,807909,2312,2493.29,10.19
325,10/13/2021 2:00:00 PM,10/12/2021,6782,5877.57,843758,428,109,810548,2639,2413.71,7.8
3660964,10/14/2021 2:00:00 PM,10/13/2021,6391,5787.86,846685,428,109,813139,2591,2355.57,7.7
3660965,10/15/2021 2:00:00 PM,10/14/2021,6045,5519.71,849422,428,109,815471,2332,2298.57,7.53
3660966,10/16/2021 2:00:00 PM,10/15/2021,5118,5310.0,851971,428,109,817602,2131,2236.0,7.57
3660967,10/17/2021 2:00:00 PM,10/16/2021,3795,5188.14,853067,428,109,819395,1793,2191.43,7.82
3660968,10/18/2021 2:00:00 PM,10/17/2021,2734,5098.29,854044,429,109,820534,1139,2133.86,8.76
3660969,10/19/2021 2:00:00 PM,10/18/2021,4813,5096.86,856733,431,110,822396,1862,2069.57,9.55
3660970,10/20/2021 2:00:00 PM,10/19/2021,6087,4997.57,859259,434,110,824653,2257,2015.0,7.1
494,10/21/2021 2:00:00 PM,10/20/2021,6421,5001.86,861857,434,110,827034,2381,1985.0,6.88
495,10/22/2021 2:00:00 PM,10/21/2021,6235,5029.0,864255,434,110,829129,2095,1951.14,7.04
496,10/23/2021 2:00:00 PM,10/22/2021,5522,5086.71,866985,435,110,831196,2067,1942.0,7.54
497,10/24/2021 2:00:00 PM,10/23/2021,3769,5083.0,867923,435,110,832829,1633,1919.14,6.88
498,10/25/2021 2:00:00 PM,10/24/2021,2699,5078.0,868775,437,110,834044,1215,1930.0,8.87
499,10/26/2021 2:00:00 PM,10/25/2021,3885,4945.43,871709,437,110,835859,1815,1923.29,10.09
500,10/27/2021 2:00:00 PM,10/26/2021,4926,4779.57,874009,438,110,838112,2253,1922.71,7.42
648,10/28/2021 2:00:00 PM,10/27/2021,5025,4580.14,876586,439,110,840508,2396,1924.86,6.89
649,10/29/2021 2:00:00 PM,10/28/2021,5169,4427.86,879242,439,110,842922,2414,1970.43,8.55
650,10/30/2021 2:00:00 PM,10/29/2021,4338,4258.71,881847,440,110,845218,2296,2003.14,9.01
651,10/31/2021 2:00:00 PM,10/30/2021,3300,4191.71,882766,441,110,846954,1736,2017.86,8.66
652,11/1/2021 2:00:00 PM,10/31/2021,2725,4195.43,883961,441,110,848301,1347,2036.71,8.67
653,11/2/2021 2:00:00 PM,11/1/2021,3470,4136.14,886934,443,110,850669,2368,2115.71,11.36
654,11/3/2021 2:00:00 PM,11/2/2021,4906,4133.29,889799,444,110,853383,2714,2181.57,8.23
459,11/4/2021 2:00:00 PM,11/3/2021,6043,4278.71,893142,444,110,856391,3008,2269.0,8.43
460,11/5/2021 2:00:00 PM,11/4/2021,4843,4232.14,896420,444,110,859095,2704,2310.43,9.0
461,11/6/2021 2:00:00 PM,11/5/2021,5952,4462.71,899436,444,110,861815,2720,2371.0,9.51
462,11/7/2021 2:00:00 PM,11/6/2021,3832,4538.71,900708,444,110,864300,2485,2478.0,9.0
463,11/8/2021 2:00:00 PM,11/7/2021,2640,4526.57,902011,444,110,866152,1852,2550.14,12.16
464,11/9/2021 2:00:00 PM,11/8/2021,4251,4638.14,905902,446,110,869239,3087,2652.86,12.16
465,11/10/2021 2:00:00 PM,11/9/2021,5497,4722.57,910005,446,111,872815,3576,2776.0,10.36
592,11/11/2021 2:00:00 PM,11/10/2021,5553,4652.57,914225,446,111,876464,3649,2867.57,10.25
593,11/12/2021 2:00:00 PM,11/11/2021,4805,4647.14,917993,446,111,879953,3489,2979.71,10.62
594,11/13/2021 2:00:00 PM,11/12/2021,5180,4536.86,921937,447,111,883187,3234,3053.14,11.0
595,11/14/2021 2:00:00 PM,11/13/2021,3836,4537.43,923619,447,111,885924,2737,3089.14,10.66
596,11/15/2021 2:00:00 PM,11/14/2021,2681,4543.29,924933,447,111,887943,2019,3113.0,12.29
597,11/16/2021 2:00:00 PM,11/15/2021,4241,4541.86,929711,448,111,891207,3264,3138.29,13.88
598,11/17/2021 2:00:00 PM,11/16/2021,5425,4531.57,933944,451,111,895058,3851,3177.57,10.54
424,11/18/2021 2:00:00 PM,11/17/2021,5462,4518.57,938300,451,111,899088,4030,3232.0,10.86
425,11/19/2021 2:00:00 PM,11/18/2021,5412,4605.29,942465,451,111,902921,3833,3281.14,11.32
426,11/20/2021 2:00:00 PM,11/19/2021,4872,4561.29,946787,451,111,906644,3723,3351.0,11.68
427,11/21/2021 2:00:00 PM,11/20/2021,4093,4598.0,948398,451,111,909528,2884,3372.0,11.01
428,11/22/2021 2:00:00 PM,11/21/2021,2855,4622.86,950140,451,111,911723,2195,3397.14,12.38
429,11/23/2021 2:00:00 PM,11/22/2021,3544,4523.29,955239,454,111,915110,3387,3414.71,13.94
430,11/24/2021 2:00:00 PM,11/23/2021,6135,4624.71,959969,455,111,919092,3982,3433.43,10.94
571,11/25/2021 2:00:00 PM,11/24/2021,5298,4601.29,964311,457,112,923379,4287,3470.14,10.75
572,11/26/2021 2:00:00 PM,11/25/2021,2774,4224.43,965072,458,112,925074,1695,3164.71,11.26
573,11/27/2021 2:00:00 PM,11/26/2021,2427,3875.14,967726,458,112,927560,2486,2988.0,15.43
574,11/28/2021 2:00:00 PM,11/27/2021,2598,3661.57,969610,458,112,930363,2803,2976.43,13.5
575,11/29/2021 2:00:00 PM,11/28/2021,2302,3582.57,971632,461,112,932739,2376,3002.29,14.92
576,11/30/2021 2:00:00 PM,11/29/2021,4584,3731.14,977213,462,112,936712,3973,3086.0,15.28
577,12/1/2021 2:00:00 PM,11/30/2021,5501,3640.57,982996,462,112,941855,5143,3251.86,12.93
683,12/2/2021 2:00:00 PM,12/1/2021,5460,3663.71,988821,462,112,947064,5209,3383.57,12.72
684,12/3/2021 2:00:00 PM,12/2/2021,5371,4034.71,994404,464,112,951697,4633,3803.29,12.84
685,12/4/2021 2:00:00 PM,12/3/2021,3333,4164.14,999233,465,112,955983,4286,4060.43,12.82
686,12/5/2021 2:00:00 PM,12/4/2021,6330,4697.29,1000211,466,112,959116,3133,4107.57,12.0
687,12/6/2021 2:00:00 PM,12/5/2021,2832,4773.0,1001902,466,112,961400,2284,4094.43,13.47
688,12/7/2021 2:00:00 PM,12/6/2021,4000,4689.57,1004823,466,112,965059,3659,4049.57,13.26
689,12/8/2021 2:00:00 PM,12/7/2021,5232,4651.14,1008898,468,112,969556,4497,3957.29,11.9
732,12/9/2021 2:00:00 PM,12/8/2021,5552,4664.29,1013943,468,112,974128,4572,3866.29,11.24
733,12/10/2021 2:00:00 PM,12/9/2021,4733,4573.14,1020723,468,112,978127,3999,3775.71,12.56
734,12/11/2021 2:00:00 PM,12/10/2021,5005,4812.0,1026923,469,112,982144,4017,3737.29,11.62
735,12/12/2021 2:00:00 PM,12/11/2021,3745,4442.71,1028494,469,112,984833,2689,3673.86,11.61
736,12/13/2021 2:00:00 PM,12/12/2021,2632,4414.14,1030200,469,112,986986,2153,3655.14,12.83
737,12/14/2021 2:00:00 PM,12/13/2021,3327,4318.0,1035046,469,112,990474,3488,3630.71,13.98
738,12/15/2021 2:00:00 PM,12/14/2021,5128,4303.14,1040246,470,112,994826,4352,3610.0,11.81
165,12/16/2021 2:00:00 PM,12/15/2021,5188,4251.14,1045805,470,112,999350,4524,3603.14,11.64
166,12/17/2021 2:00:00 PM,12/16/2021,4197,4174.57,1050778,470,112,1003524,4174,3628.14,12.17
167,12/18/2021 2:00:00 PM,12/17/2021,4360,4082.43,1054984,471,112,1007749,4225,3657.86,12.4
168,12/19/2021 2:00:00 PM,12/18/2021,3595,4061.0,1056610,471,112,1011045,3296,3744.57,12.52
169,12/20/2021 2:00:00 PM,12/19/2021,2088,3983.29,1058202,472,112,1013506,2461,3788.57,14.4
170,12/21/2021 2:00:00 PM,12/20/2021,3865,4060.14,1063136,474,112,1017624,4118,3878.57,14.68
171,12/22/2021 2:00:00 PM,12/21/2021,8111,4486.29,1069336,474,112,1023751,6127,4132.14,14.22
396,12/23/2021 2:00:00 PM,12/22/2021,5801,4573.86,1075934,476,112,1030344,6593,4427.71,14.83
397,12/24/2021 2:00:00 PM,12/23/2021,6299,4874.14,1081464,478,112,1037364,7020,4834.29,14.7
398,12/25/2021 2:00:00 PM,12/24/2021,5768,5075.29,1083967,478,113,1043044,5680,5042.14,16.1
399,12/26/2021 2:00:00 PM,12/25/2021,1803,4819.29,1084676,479,113,1045073,2029,4861.14,20.66
400,12/27/2021 2:00:00 PM,12/26/2021,2105,4821.71,1087528,479,113,1048229,3156,4960.43,19.23
401,12/28/2021 2:00:00 PM,12/27/2021,4035,4846.0,1094881,480,114,1055498,7269,5410.57,22.85
402,12/29/2021 2:00:00 PM,12/28/2021,5010,4403.0,1104110,480,114,1066696,11198,6135.0,25.57
3660971,12/30/2021 2:00:00 PM,12/29/2021,6056,4439.43,1116199,483,114,1080444,13748,7157.14,25.95
3660972,12/31/2021 2:00:00 PM,12/30/2021,5487,4323.43,1126220,484,114,1093683,13239,8045.57,25.45
3660973,1/1/2022 2:00:00 PM,12/31/2021,5779,4325.0,1131644,484,114,1105299,11616,8893.57,25.1
3660974,1/2/2022 2:00:00 PM,1/1/2022,2610,4440.29,1134624,484,114,1111142,5843,9438.43,26.46
3660975,1/3/2022 2:00:00 PM,1/2/2022,2390,4481.0,1139513,484,114,1116366,5224,9733.86,26.57
3660976,1/4/2022 2:00:00 PM,1/3/2022,5159,4641.57,1151142,485,114,1128211,11845,10387.57,30.98
3660977,1/5/2022 2:00:00 PM,1/4/2022,6128,4801.29,1165936,485,114,1144557,16346,11123.0,30.76
333,1/6/2022 2:00:00 PM,1/5/2022,6396,4849.86,1181882,485,114,1162804,18247,11765.71,29.88
334,1/7/2022 2:00:00 PM,1/6/2022,5545,4858.14,1198169,485,114,1179358,16554,12239.29,29.09
335,1/8/2022 2:00:00 PM,1/7/2022,5932,4880.0,1211665,486,114,1195559,16201,12894.29,29.62
336,1/9/2022 2:00:00 PM,1/8/2022,4575,5160.71,1217285,488,115,1206777,11218,13662.14,27.38
337,1/10/2022 2:00:00 PM,1/9/2022,3166,5271.57,1224170,488,115,1215461,8684,14156.43,27.33
338,1/11/2022 2:00:00 PM,1/10/2022,5167,5272.71,1239536,488,115,1229574,14113,14480.43,29.96
339,1/12/2022 2:00:00 PM,1/11/2022,5934,5245.0,1253924,488,115,1245830,16256,14467.57,28.8
3660943,1/13/2022 2:00:00 PM,1/12/2022,7084,5343.29,1271764,488,115,1262105,16275,14185.86,26.9
3660944,1/14/2022 2:00:00 PM,1/13/2022,14348,6600.86,1296747,489,115,1277030,14925,13953.14,28.75
3660945,1/15/2022 2:00:00 PM,1/14/2022,12770,7577.71,1314859,489,115,1291210,14180,13664.43,26.67
3660946,1/16/2022 2:00:00 PM,1/15/2022,10167,8376.57,1330217,489,115,1301412,10202,13519.29,26.61
3660947,1/17/2022 2:00:00 PM,1/16/2022,6682,8878.86,1374896,489,115,1308623,7211,13308.86,26.29
3660948,1/18/2022 2:00:00 PM,1/17/2022,8596,9368.71,1394105,491,115,1320650,12027,13010.86,28.31
3660949,1/19/2022 2:00:00 PM,1/18/2022,11814,10208.71,1408886,492,115,1334731,14081,12700.14,25.75
368,1/20/2022 2:00:00 PM,1/19/2022,11558,10847.86,1426868,492,116,1349523,14792,12488.29,25.94
369,1/21/2022 2:00:00 PM,1/20/2022,9976,10223.29,1439890,493,116,1361674,12151,12092.0,24.28
370,1/22/2022 2:00:00 PM,1/21/2022,9128,9703.0,1451370,494,116,1372354,10680,11592.0,24.11
371,1/23/2022 2:00:00 PM,1/22/2022,6796,9221.43,1458805,494,116,1379754,7400,11191.71,22.94
372,1/24/2022 2:00:00 PM,1/23/2022,5420,9041.14,1464153,495,116,1384551,4797,10846.86,22.91
373,1/25/2022 2:00:00 PM,1/24/2022,6167,8694.14,1471171,496,116,1391808,7257,10165.43,23.42
374,1/26/2022 2:00:00 PM,1/25/2022,7965,8144.29,1479958,496,116,1400732,8924,9428.71,20.7
3661047,1/27/2022 2:00:00 PM,1/26/2022,8447,7699.86,1489193,496,116,1409107,8375,8512.0,19.54
3661048,1/28/2022 2:00:00 PM,1/27/2022,8697,7517.14,1497424,496,116,1416315,7208,7805.86,20.86
3661049,1/29/2022 2:00:00 PM,1/28/2022,6965,7208.14,1503853,496,116,1422476,6161,7160.29,17.78
3661050,1/30/2022 2:00:00 PM,1/29/2022,5011,6953.14,1508065,496,116,1426869,4393,6730.71,18.09
3661051,1/31/2022 2:00:00 PM,1/30/2022,3506,6679.71,1510692,497,116,1429657,2788,6443.71,18.96
3661052,2/1/2022 2:00:00 PM,1/31/2022,5546,6591.0,1514764,497,117,1433938,4281,6018.57,17.52
3661053,2/2/2022 2:00:00 PM,2/1/2022,7546,6531.14,1520293,497,117,1439081,5143,5478.43,14.54
284,2/3/2022 2:00:00 PM,2/2/2022,6900,6310.14,1525650,497,117,1443833,4752,4960.86,14.15
285,2/4/2022 2:00:00 PM,2/3/2022,5443,5845.29,1529705,497,117,1447771,3938,4493.71,13.23
286,2/5/2022 2:00:00 PM,2/4/2022,5502,5636.29,1533224,497,118,1451046,3275,4081.43,13.07
287,2/6/2022 2:00:00 PM,2/5/2022,4070,5501.86,1535694,497,118,1453491,2445,3803.14,12.57
288,2/7/2022 2:00:00 PM,2/6/2022,2794,5400.14,1537048,497,118,1455369,1878,3673.14,14.99
289,2/8/2022 2:00:00 PM,2/7/2022,4358,5230.43,1539417,498,118,1457683,2314,3392.14,12.34
290,2/9/2022 2:00:00 PM,2/8/2022,6426,5070.43,1542819,499,118,1460853,3170,3110.29,10.17
557,2/10/2022 2:00:00 PM,2/9/2022,6164,4965.29,1545782,499,118,1463390,2537,2793.86,9.36
558,2/11/2022 2:00:00 PM,2/10/2022,5244,4936.86,1548183,499,118,1465776,2386,2572.14,9.89
559,2/12/2022 2:00:00 PM,2/11/2022,4915,4853.0,1550275,499,118,1467797,2021,2393.0,8.95
560,2/13/2022 2:00:00 PM,2/12/2022,3629,4790.0,1551651,499,118,1469136,1339,2235.0,8.72
561,2/14/2022 2:00:00 PM,2/13/2022,2468,4743.43,1552411,499,118,1470104,968,2105.0,9.1
562,2/15/2022 2:00:00 PM,2/14/2022,3739,4655.0,1553956,499,118,1471490,1386,1972.43,9.65
563,2/16/2022 2:00:00 PM,2/15/2022,4807,4423.71,1555806,500,118,1473341,1851,1784.0,6.84
662,2/17/2022 2:00:00 PM,2/16/2022,4749,4221.57,1557632,501,118,1474970,1629,1654.29,6.61
663,2/18/2022 2:00:00 PM,2/17/2022,4376,4097.57,1559126,501,118,1476257,1287,1497.29,6.6
664,2/19/2022 2:00:00 PM,2/18/2022,3918,3955.14,1560370,501,118,1477462,1205,1380.71,6.06
665,2/20/2022 2:00:00 PM,2/19/2022,2855,3844.57,1561080,501,118,1478218,756,1297.43,5.94
666,2/21/2022 2:00:00 PM,2/20/2022,2164,3801.14,1561544,501,118,1478771,553,1238.14,5.88
667,2/22/2022 2:00:00 PM,2/21/2022,4044,3844.71,1562535,501,118,1479721,950,1175.86,6.46
668,2/23/2022 2:00:00 PM,2/22/2022,3980,3726.57,1563668,501,118,1480659,938,1045.43,4.53
3660950,2/24/2022 2:00:00 PM,2/23/2022,3680,3573.86,1564607,501,118,1481568,909,942.57,4.83
3660951,2/25/2022 2:00:00 PM,2/24/2022,3555,3456.57,1565417,501,118,1482345,777,869.71,4.4
3660952,2/26/2022 2:00:00 PM,2/25/2022,3802,3440.0,1566201,501,118,1483033,688,795.86,4.27
3660953,2/27/2022 2:00:00 PM,2/26/2022,2944,3452.71,1566625,501,118,1483515,482,756.71,3.43
3660954,2/28/2022 2:00:00 PM,2/27/2022,2351,3479.43,1566974,502,118,1483931,416,737.14,4.95
3660955,3/1/2022 2:00:00 PM,2/28/2022,3697,3429.86,1567673,502,118,1484542,611,688.71,4.55
3660956,3/2/2022 2:00:00 PM,3/1/2022,4499,3504.0,1568491,502,118,1485178,636,645.57,2.98
3660922,3/3/2022 2:00:00 PM,3/2/2022,3698,3506.57,1569083,502,118,1485796,618,604.0,3.06
3660923,3/4/2022 2:00:00 PM,3/3/2022,3269,3465.71,1569658,502,118,1486328,532,569.0,3.7
3660924,3/5/2022 2:00:00 PM,3/4/2022,3545,3429.0,1570214,502,118,1486819,491,540.86,3.21
3660925,3/6/2022 2:00:00 PM,3/5/2022,2739,3399.71,1570530,503,118,1487155,336,520.0,3.24
3660926,3/7/2022 2:00:00 PM,3/6/2022,2067,3359.14,1570764,503,118,1487409,254,496.86,3.25
3660927,3/8/2022 2:00:00 PM,3/7/2022,3210,3289.57,1571197,503,118,1487846,437,472.0,3.51
3660928,3/9/2022 2:00:00 PM,3/8/2022,4237,3252.14,1571766,503,118,1488381,535,457.57,2.72
207,3/10/2022 2:00:00 PM,3/9/2022,3585,3236.0,1572291,503,118,1488893,512,442.43,2.86
208,3/11/2022 2:00:00 PM,3/10/2022,3427,3258.57,1572785,503,118,1489316,423,426.86,3.09
209,3/12/2022 2:00:00 PM,3/11/2022,3186,3207.29,1573193,503,118,1489715,399,413.71,2.79
210,3/13/2022 2:00:00 PM,3/12/2022,2602,3187.71,1573465,503,118,1490020,305,409.29,2.73
211,3/14/2022 2:00:00 PM,3/13/2022,706,2993.29,1573524,503,118,1490219,199,401.43,3.0
212,3/15/2022 2:00:00 PM,3/14/2022,4480,3174.71,1574043,503,118,1490604,385,394.0,3.03
213,3/16/2022 2:00:00 PM,3/15/2022,4171,3165.29,1574561,503,118,1491073,469,384.57,2.45
270,3/17/2022 2:00:00 PM,3/16/2022,4395,3281.0,1575099,503,118,1491501,428,372.57,2.66
271,3/18/2022 2:00:00 PM,3/17/2022,3303,3263.29,1575523,503,118,1491894,393,368.29,3.19
272,3/19/2022 2:00:00 PM,3/18/2022,3501,3308.29,1575880,503,118,1492237,343,360.29,2.36
273,3/20/2022 2:00:00 PM,3/19/2022,2905,3351.57,1576136,503,118,1492480,243,351.43,2.77
274,3/21/2022 2:00:00 PM,3/20/2022,1997,3536.0,1576354,503,118,1492661,181,348.86,2.73
275,3/22/2022 2:00:00 PM,3/21/2022,2882,3307.71,1576747,503,118,1493061,400,351.0,3.13
276,3/23/2022 2:00:00 PM,3/22/2022,4196,3311.29,1577185,503,118,1493479,418,343.71,2.38
3661089,3/24/2022 2:00:00 PM,3/23/2022,3292,3153.71,1577629,503,118,1493911,432,344.29,2.86
3661090,3/25/2022 2:00:00 PM,3/24/2022,2948,3103.0,1578071,503,118,1494281,370,341.0,3.16
3661091,3/26/2022 2:00:00 PM,3/25/2022,2963,3026.14,1578479,503,118,1494663,382,346.57,2.92
3661092,3/27/2022 2:00:00 PM,3/26/2022,2421,2957.0,1578728,503,118,1494972,309,356.0,3.08
3661093,3/28/2022 2:00:00 PM,3/27/2022,1575,2896.71,1578957,503,118,1495174,202,359.0,3.44
3661094,3/29/2022 2:00:00 PM,3/28/2022,3328,2960.43,1579421,503,118,1495602,428,363.0,3.8
3661095,3/30/2022 2:00:00 PM,3/29/2022,3564,2870.14,1579997,503,118,1496081,479,371.71,3.03
3660957,3/31/2022 2:00:00 PM,3/30/2022,3278,2868.14,1580539,503,118,1496589,508,382.57,3.41
